 ,Preprocessing,Classes,Samples,Features,Binary Features,Algorithm,Depth Limit,Width Limit,Regularization,Time Limit,Machine,Threads,Fold Index,Subsample,Subfeatures,Binary subfeatures,Training Time,Max Depth,# Leaves,# Nodes,Training Accuracy,Test Accuracy,Latex,Source
monk-1,complete,1,124,11,11,osdt,None,None,0.03,300,leviathan,1,0,99,11,11,237.0689883,4,5,9,64.64646465,8.0,[ $a1_2 \eq 1$ [ $a2_2 \eq 1$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a1_1 \eq 0$ [ $class$ [ $1$ ] ] [ $a2_1 \eq 1$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.03,300,leviathan,1,1,99,11,11,126.53488279999999,4,5,9,86.86868687,36.0,[ $a1_2 \eq 0$ [ $a2_2 \eq 1$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] [ $a2_2 \eq 1$ [ $class$ [ $1$ ] ] [ $a5_1 \eq 1$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.03,300,leviathan,1,2,99,11,11,-1.0,-1,-1,-1,-1.0,-1.0,,
monk-1,complete,1,124,11,11,osdt,None,None,0.03,300,leviathan,1,3,99,11,11,16.22805695,4,5,9,88.88888889,56.0,[ $a2_1 \eq 1$ [ $a1_1 \eq 1$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a1_1 \eq 1$ [ $class$ [ $0$ ] ] [ $a5_1 \eq 1$ [ $class$ [ $1$ ] ] [ $class$ [ $1$ ] ] ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.03,300,leviathan,1,4,100,11,11,6.423963376000001,5,5,9,61.0,29.16666667,[ $a2_2 \eq 1$ [ $class$ [ $1$ ] ] [ $a2_1 \eq 1$ [ $class$ [ $1$ ] ] [ $a1_1 \eq 1$ [ $class$ [ $0$ ] ] [ $a5_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.02,300,leviathan,1,0,99,11,11,190.2654195,5,6,11,65.65656566,92.0,[ $a1_2 \eq 0$ [ $a2_2 \eq 1$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] [ $a2_2 \eq 1$ [ $class$ [ $1$ ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $a1_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.02,300,leviathan,1,1,99,11,11,139.01668659999999,6,7,13,81.81818182,24.0,[ $a1_1 \eq 1$ [ $class$ [ $1$ ] ] [ $a2_1 \eq 1$ [ $class$ [ $0$ ] ] [ $a5_1 \eq 1$ [ $class$ [ $1$ ] ] [ $a2_2 \eq 1$ [ $a1_2 \eq 1$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a1_2 \eq 1$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.02,300,leviathan,1,2,99,11,11,131.7978215,6,7,13,98.98989899,56.0,[ $a5_1 \eq 1$ [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $a1_2 \eq 0$ [ $class$ [ $0$ ] ] [ $a1_1 \eq 0$ [ $a2_1 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,osdt,None,None,0.02,300,leviathan,1,3,99,11,11,-1.0,-1,-1,-1,-1.0,-1.0,,
monk-1,complete,1,124,11,11,osdt,None,None,0.02,300,leviathan,1,4,100,11,11,6.374862291,4,4,7,43.0,12.5,[ $a2_1 \eq 1$ [ $class$ [ $1$ ] ] [ $a2_2 \eq 1$ [ $class$ [ $1$ ] ] [ $a1_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] ],
