dataset,discretization,optimization,training_accuracy(%),test_accuracy(%),nodes,leaves,duration(s)
coupon,bucketize,DL8.5,74.22680412371135,54.54545454545454,7,4,0.014539739000042573
coupon,midpoints,GOSDT,57.73195876288659,54.54545454545454,1,1,0.05546107500003927
coupon,bucketize,GOSDT,57.73195876288659,54.54545454545454,1,1,0.0685177800000929
coupon,midpoints,GOSDT,57.73195876288659,54.54545454545454,1,1,4.800166956999988
coupon,bucketize,GOSDT,57.73195876288659,54.54545454545454,1,1,4.667331891999993
coupon,midpoints,CART,62.244897959183675,80.0,3,2,0.008764836999944237
coupon,bucketize,CART,62.244897959183675,80.0,3,2,0.004524775000049885
coupon,midpoints,CART,66.3265306122449,90.0,7,4,0.0018931849999717087
coupon,bucketize,CART,66.3265306122449,90.0,7,4,0.0020169899999018526
coupon,midpoints,BinOCT,62.244897959183675,80.0,3,2,0.4224611500000037
coupon,bucketize,BinOCT,62.244897959183675,80.0,3,2,0.6514967479999996
coupon,midpoints,BinOCT,70.40816326530613,90.0,7,4,68.16520737500002
coupon,bucketize,BinOCT,70.40816326530613,90.0,7,4,52.63999990900004
coupon,midpoints,DL8.5,62.244897959183675,80.0,3,2,0.0016189780000104292
coupon,bucketize,DL8.5,62.244897959183675,80.0,3,2,0.0017084910000448872
coupon,midpoints,DL8.5,70.40816326530613,90.0,7,4,0.012729992000004131
coupon,bucketize,DL8.5,70.40816326530613,90.0,7,4,0.013837850999948387
coupon,midpoints,GOSDT,55.10204081632652,80.0,1,1,0.06836559600003511
coupon,bucketize,GOSDT,55.10204081632652,80.0,1,1,0.07429214600006162
coupon,midpoints,GOSDT,55.10204081632652,80.0,1,1,8.806888508000043
coupon,bucketize,GOSDT,55.10204081632652,80.0,1,1,8.145510877999982
coupon,midpoints,CART,62.244897959183675,80.0,3,2,0.0060019050000619245
coupon,bucketize,CART,62.244897959183675,80.0,3,2,0.0025480060000973026
coupon,midpoints,CART,66.3265306122449,90.0,7,4,0.0015645619999986593
coupon,bucketize,CART,66.3265306122449,90.0,7,4,0.0017744240000183709
coupon,midpoints,BinOCT,62.244897959183675,80.0,3,2,0.6532510220000631
coupon,bucketize,BinOCT,62.244897959183675,80.0,3,2,0.9275163789999397
coupon,midpoints,BinOCT,70.40816326530613,90.0,7,4,57.505451333999986
coupon,bucketize,BinOCT,70.40816326530613,90.0,7,4,71.39122690099998
coupon,midpoints,DL8.5,62.244897959183675,80.0,3,2,0.0021880330000385584
coupon,bucketize,DL8.5,62.244897959183675,80.0,3,2,0.001520051999932548
coupon,midpoints,DL8.5,70.40816326530613,90.0,7,4,0.013045056000009936
coupon,bucketize,DL8.5,70.40816326530613,90.0,7,4,0.02459114199996293
coupon,midpoints,GOSDT,55.10204081632652,80.0,1,1,0.07149679799999831
coupon,bucketize,GOSDT,55.10204081632652,80.0,1,1,0.07496100399998795
coupon,midpoints,GOSDT,55.10204081632652,80.0,1,1,8.589110302000108
coupon,bucketize,GOSDT,55.10204081632652,80.0,1,1,6.728659668000091
